budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,tittle,cast,director
190000000,['Action'],http://www.furious7.com/,168259,"['car race', 'speed', 'revenge']",en,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,102.322217,"['Universal Pictures', 'Original Film', 'Fuji Television Network']","['Japan', 'United States of America']",2015,1506249360,137.0,['English'],Released,Vengeance Hits Home,Furious 7,7.3,4176,Furious 7,"['Vin Diesel', 'Paul Walker', 'Dwayne Johnson']",James Wan
200000000,"['Action', 'Drama', 'Horror']",http://www.worldwarzmovie.com,72190,"['dystopia', 'apocalypse', 'zombie']",en,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",81.834855,"['Paramount Pictures', 'GK Films', 'Skydance Productions']","['United States of America', 'Malta']",2013,531865000,116.0,['English'],Released,Remember Philly!,World War Z,6.7,5560,World War Z,"['Brad Pitt', 'Mireille Enos', 'Abigail Hargrove']",Marc Forster
250000000,"['Action', 'Adventure', 'Fantasy']",http://www.x-menmovies.com/,127585,"['1970s', 'mutant', 'time travel']",en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,118.078691,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment']","['United Kingdom', 'United States of America']",2014,747862775,131.0,['English'],Released,"To save the future, they must alter the past",X-Men: Days of Future Past,7.5,6032,X-Men: Days of Future Past,"['Hugh Jackman', 'James McAvoy', 'Michael Fassbender']",Bryan Singer
190000000,"['Action', 'Adventure', 'Science Fiction']",Unknown,54138,"['spacecraft', 'friendship', 'sequel']",en,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",78.291018,"['Paramount Pictures', 'Skydance Productions', 'Bad Robot']",['United States of America'],2013,467365246,132.0,['English'],Released,Earth Will Fall,Star Trek Into Darkness,7.4,4418,Star Trek Into Darkness,"['Chris Pine', 'Zachary Quinto', 'Zoe Saldana']",J.J. Abrams
195000000,"['Action', 'Family', 'Fantasy']",http://jackthegiantkiller.warnerbros.com,81005,"['based on fairy tale', 'giant']",en,Jack the Giant Slayer,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",43.349855,"['New Line Cinema', 'Original Film', 'Legendary Pictures']",['United States of America'],2013,197687603,114.0,['English'],Released,Prepare for a giant adventure,Jack the Giant Slayer,5.5,2598,Jack the Giant Slayer,"['Nicholas Hoult', 'Eleanor Tomlinson', 'Ewan McGregor']",Bryan Singer
105000000,"['Drama', 'Romance']",Unknown,64682,"['based on novel', 'infidelity', 'obsession']",en,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",61.196071,"['Village Roadshow Pictures', 'Bazmark Films', 'Warner Bros.']","['United States of America', 'Australia']",2013,351040419,143.0,['English'],Released,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,The Great Gatsby,7.3,3769,The Great Gatsby,"['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan']",Baz Luhrmann
150000000,"['Adventure', 'Fantasy', 'Action']",http://disney.go.com/disneypictures/princeofpersia,9543,"['persia', 'sandstorm', 'brother against brother']",en,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",62.169881,"['Walt Disney Pictures', 'Jerry Bruckheimer Films']",['United States of America'],2010,335154643,116.0,['English'],Released,Defy the Future,Prince of Persia: The Sands of Time,6.2,2317,Prince of Persia: The Sands of Time,"['Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley']",Mike Newell
180000000,"['Action', 'Science Fiction', 'Adventure']",http://www.pacificrimmovie.com/,68726,"['dystopia', 'giant robot', 'giant monster']",en,Pacific Rim,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",56.523205,"['Legendary Pictures', 'Warner Bros.', 'Disney Double Dare You (DDY)']","['United States of America', 'Canada']",2013,407602906,131.0,['English'],Released,"To Fight Monsters, We Created Monsters",Pacific Rim,6.7,4794,Pacific Rim,"['Idris Elba', 'Charlie Hunnam', 'Charlie Day']",Guillermo del Toro
195000000,"['Action', 'Science Fiction', 'Adventure']",http://www.transformersmovie.com/,38356,"['moon', 'spacecraft', 'traitor']",en,Transformers: Dark of the Moon,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",28.529607,"['Paramount Pictures', 'Di Bonaventura Pictures', 'Indochina Productions']",['United States of America'],2011,1123746996,154.0,['English'],Released,The invasion we always feared. An enemy we never expected.,Transformers: Dark of the Moon,6.1,3299,Transformers: Dark of the Moon,"['Shia LaBeouf', 'John Malkovich', 'Ken Jeong']",Michael Bay
185000000,"['Adventure', 'Action']",http://www.indianajones.com/site/index.html,217,"['saving the world', 'riddle', 'whip']",en,Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",75.674458,"['Lucasfilm', 'Paramount Pictures']",['United States of America'],2008,786636033,122.0,"['English', 'Deutsch', 'Pусский']",Released,The adventure continues . . .,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495,Indiana Jones and the Kingdom of the Crystal Skull,"['Harrison Ford', 'Cate Blanchett', 'Shia LaBeouf']",Steven Spielberg
185000000,"['Animation', 'Adventure', 'Comedy']",http://disney.go.com/brave/#/home,62177,"['scotland', 'rebel', 'bravery']",en,Brave,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",125.114374,"['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],2012,538983207,93.0,['English'],Released,Change your fate.,Brave,6.7,4641,Brave,"['Kelly Macdonald', 'Julie Walters', 'Billy Connolly']",Brenda Chapman
185000000,"['Action', 'Adventure', 'Science Fiction']",http://www.startrekmovie.com/,188927,"['sequel', 'stranded', 'hatred']",en,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",65.352913,"['Paramount Pictures', 'Bad Robot', 'Perfect Storm Entertainment']",['United States of America'],2016,343471816,122.0,['English'],Released,Unknown,Star Trek Beyond,6.6,2568,Star Trek Beyond,"['Chris Pine', 'Zachary Quinto', 'Karl Urban']",Justin Lin
180000000,"['Animation', 'Family']",http://disney.go.com/disneypictures/wall-e/,10681,['romantic comedy'],en,WALL·E,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",66.390712,"['Walt Disney Pictures', 'Pixar Animation Studios', 'FortyFour Studios']",['United States of America'],2008,521311860,98.0,['English'],Released,An adventure beyond the ordinar-E.,WALL·E,7.8,6296,WALL·E,"['Ben Burtt', 'Elissa Knight', 'Jeff Garlin']",Andrew Stanton
200000000,"['Action', 'Adventure', 'Science Fiction']",http://www.sonypictures.com/movies/2012,14161,"['civilization', 'natural disaster', 'end of the world']",en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",45.274225,"['Columbia Pictures', 'Centropolis Entertainment', 'The Mark Gordon Company']","['Canada', 'United States of America']",2009,769653595,158.0,"['English', 'Français', 'हिन्दी']",Released,We Were Warned.,2012,5.6,4903,2012,"['John Cusack', 'Amanda Peet', 'Chiwetel Ejiofor']",Roland Emmerich
176000003,"['Science Fiction', 'Fantasy', 'Action']",http://www.jupiterascending.com,76757,"['jupiter', 'space', 'woman director']",en,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",85.36908,"['Village Roadshow Pictures', 'Dune Entertainment', 'Anarchos Productions']",['United States of America'],2015,183987723,124.0,['English'],Released,Expand your universe.,Jupiter Ascending,5.2,2768,Jupiter Ascending,"['Mila Kunis', 'Channing Tatum', 'Sean Bean']",Lilly Wachowski
180000000,"['Action', 'Adventure']",http://legendoftarzan.com,258489,"['africa', 'feral child', 'tarzan']",en,The Legend of Tarzan,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",42.741719,"['Village Roadshow Pictures', 'Dark Horse Entertainment', 'Jerry Weintraub Productions']","['Canada', 'United Kingdom', 'United States of America']",2016,356743061,109.0,['English'],Released,Human. Nature.,The Legend of Tarzan,5.5,2430,The Legend of Tarzan,"['Alexander Skarsgård', 'Margot Robbie', 'Christoph Waltz']",David Yates
